Person;Affiliation;PrimaryKey
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4076
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4077
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4078
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4079
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4080
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4081
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4082
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4083
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4084
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4085
Shri Ashok Baijal; Executive Engineer (Civil);4086
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4087
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4088
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4089
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4090
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4091
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4092
Shri Ashok Baijal; Executive Engineer (Civil) Indore Municipal Corporation;4093
Shri Subrato Trivedi; General Manager National Thermal Power Corporation Ltd.;4094
Editor; Chautha Paigam;4095
The Jail Superintendent; Central Jail;4098
Amrit Manthan; Hindi Daily;4100
Chief Law Advisor; M. P. Housing Board;4102
Ms. Maya Morya; Chairperson Municipal Corporation;4103
Dr. Shujaat Vali; Lara Mother Health Care Centre;4105
Dr. Shujaat Vali; Lara Mother Health Care Centre;4106
Shri Usman Haji Ahmed Qurayshi; General Secretary Forum for Social Justice;4107
Shri Shahabuddin; President All India Muslim Majliees-E-Mushwarat;4108
Shri Shahabuddin; President All India Muslim Majliees-E-Mushwarat;4109
Dr. Shakeel Ahmad; Administrator IRCG-Cell for Legal Help and Guidance;4110
Dr. Shakeel Ahmad; Administrator IRCG-Cell for Legal Help and Guidance;4111
President; Jeevit Hindustan;4117
Dr. Krishen Kak; IAS;4118
Shri V.D. Mishra; Commissioner of Police;4123
Shri V.D. Mishra; Commissioner of Police;4124
Shri V.D. Mishra; Commissioner of Police;4125
Dr. Kareem Raja; General Secretary All India Majlis Tameer-e-Millat;4126
Editor; New Indian Express;4126
Shri Surinder Kumar; Superintendent of Police;4127
Shri Syed Anwar;and Others resident of Kortala representing Muslim Community;4129
Shri Salil Bhandari; New Delhi through Ministry of Information and Broadcasting;4131
Shri Neelkanth Paratkar; General Secretary The Brihanmumbai Union of Journalists;4134
Shri K.S. Ubale; Vice-President Grahak Panchayat;4135
Ms. Jyotsana Chatterji; Director Joint Women Programme;4137
Dr. M.S. Tyagi; Principal DPS;4138
Editor; Indian Express;4139
Sh. Prayag Pandey; jour-nalist & member Municipal Commit-tee;4142
Sh. B.K. Tiwari; Execu-tive Editor  Deshbandhu;4143
Director; ICAT;4145
Sh. P.R. Meena; DCP Central Zone;4146
Prof. Vishwanath D. Karad; Director Maharashtra Institute of Technology;4147
Editor; Maharashtra Times;4147
Sh. Raj Gopal; Chair-man Gramin Yuva Abhikaram;4148
Dr. V.P. Banga; Conver-nor IMA;4149
Sh. J.P. Verma; Advocate;4150
editor; Dainik Jagran;4150
editor; Dainik Jagran;4152
Dr. Vasudha Dhagam-war; Executive Director MARG;4154
Sh. R.K. Gupta; Chair-man Super Bazar;4155
Sh. A.S. Bhullar; Direc-tor General Bureau of Indian Stand-ards;4156
Sh. S.K. Sharma;of Rama Vision;4157
Amar Ujala; hindi daily;4157
Sh. B.B. Sharma; Works Manager (Admn.) Ordnance Factory;4159
Sh. Pradeep Kumar Jain; Sri Panchayati Gaushala;4160
Sh. Sumit Ghosh; General Secretary Mahamaya Mandir Sabha;4163
Dainik Hin-dustan; Hindi daily;4164
Sh. S.K.Beri; Dy. General Manager Field Gun Factory;4165
Sh. S.K. Beri; Dy. General Manager Field Gun Factory;4166
Sh. S.K. Beri; Dy. General Manager Field Gun Factory;4167
Sh. Praveen Kapoor; General Secretary Pragatisheel Yuva Samiti;4170
Secretary; Krishi Export Commercial Corporation;4171
Sh. Kailash Satyarthi;Chairperson SACCS;4172
Sh. D.D. Aggarwal; General Secretary Akhil Bhartiya Jana Sangh;4173
Sh. Kailash Madvaiya; General Secretary All India Bun-delkhand Sahiyta;4175
Dr. Ganesh Prasad; Dis-trict President Regional Medical and Rural Community Health Service Union;4176
Sh. S. Ramakrishnan; Addl. Commissioner of Police;4178
Sh. J.K. Shah; N.D.;4179
Sh. J.K. Shah; N.D.;4180
Deputy Director (Liaison); Army Welfare Housing Organisation;4182
Secretary; Jat Wel-fare Association;4183
Sh. A.K. Vora; President Vishwa Hindu Parishad;4184
Sh. R.L. Kain; General Secretary Dr. B.R. Ambedkar Vichar Manch;4188
Editor; Pioneer;4188
President; Dr. Ambedkar Seva Samiti;4190
President; The Bud-dhist Society of India;4191
Additional Director General;and Commissioner of Police;4192
Deputy Secretary;to the Govt. of Assam;4194
Sh. Ashraf Agha; Advo-cate President Federation of Goa Muslim Associations and Jamats;4197
Secretary; Bhatkali Jamatul Muslimeen Mangalore;4198
President; Shri Jain Shwetambar Khatargachcha Shree Sangh;4199
Sh. R.C. Bhargava; CMD Maruti Udyog Ltd.;4202
Sh. U.S. Pandey; District Telecommunication Engineer;4207
Editor; Dainik Jagran;4207
Editor; Dainik Swatantra Bharat;4208
Sh. R.D. Tyagi; Joint Commissioner of Police;4212
Editor; Navakal Marathi daily;4212
Editor; Police News;4213
Editor; Talat Ki Awaz Hindi weekly;4215
Sh. H.P. Gaur; Factory Manager Star Paper Mills Ltd.;4223
Sh. Rajmohan Prasad; Arms Clerk Office of District Magistrate;4226
Mandakini Dhara; Hindi daily;4226
Sh. Shankar Lal Saini;Managing Director Saini News;4227
Dr. Gajendra Nath Kalita; Superintendent Tezpur Civil Hospital;4231
Dr. Gajendra Nath Kalita; Superintendent Tezpur Hospital;4232
Dr. Gajendra Nath Kalita; Superintendent Tezpur Civil Hospital;4233
Dr. Gajendra Nath Kalita; Superintendent Tezpur Civil Hospital;4234
Dr. Gajendra Nath Kalita; Superintendent Tezpur Civil Hospital;4235
Chief-Editor; Kantak Path Hindi weekly;4237
Sh. Babu Singh Chauhan; Publisher Bijnor Times;4238
Sh. Dilawar Singh; Chief-Editor Kantak Path;4238
Sh. Dilawar Singh Chauhan; Chief-Editor Hindi weekly;4239
Editor; Shrambheri;4239
Sh. Bidhi Chand Singhal; Editor  Apna Rozgar;4240
editor; Amar Ujala;4240
Ms. Vimla Patil; Editor Femina;4242
Dr. S.P. Thirumala Rao; Secretary Karnataka Consumer Forum Mysore;4243
editor; Star of Mysore;4243
Dr. A.R. Bedar; Director Khuda Baksh Oriental Public Library;4248
Dr. A.R. Bedar; Director Khuda Baksh Oriental Public Library;4249
Sh. N.C. Das; Chief Per-sonal Manager NTPC;4250
The Editor; Naya Talasi;4250
G.M.; Ordnance Factory;4251
Sh. Nanak Singh;of Nanak Food Industries;4256
Sh. Sudarshan Mahajan; Advocate & District President of BJP Sihere;4261
Principal; Govt. Degree College;4263
Mandakini Dhara; Hindi daily;4263
Dr. Shankar Dutt Ojha; IAS;4264
Sh. Subhash Sharma; IAS;4271
Chief Secretary; Govt. of Pondicherry;4271
Sh. D.C. Khandelwal; Asstt. Engineer R.S.E.B.;4274
Sh. Debendra Kishore Tripathy; Chairman Panchayat Samiti;4276
Sh. Asad Farooqui; IPS;4279
Sh. Asad Farooqui; IPS;4280
ΤΟΙ; English daily;4280
Sh. Asad Farooqui; IPS;4281
Sh. Subhash Sharma; IAS;4282
Chief Secretary; Govt. of Pon-dicherry;4282
Sh. D.C. Khandelwal; Asstt. Engineer R.S.E.B.;4285
Sh. Asad Farooqui; IPS;4289
Sh. Asad Farooqui; IPS;4290
ΤΟΙ; English daily;4290
Sh. Asad Farooqui; IPS;4291
Sh. S.M. Khan; Informa-tion Officer CBI;4292
Dr. Rajat Roy; Associate Professor & Head of Department-Surgery R.M. College;4293
Ms. Anuja Gupta; AIDS;4294
Sh. Jagdish Bhardwaje; AIDS;4294
Sh. P.C. Paul; Under Secretary Govt. of Assam;4295
Sh. A.R. Khan; Manager Estate Hotel;4296
Amar Ujala; Hindi Daily;4296
Deputy Director; Inter-national Centre for Yoga Education and Research;4298
Sh. Dasarathi Sahoo; News Reporter Bishesha Samachar;4299
Sh. Rajmohan Prasad; Arms Clerk District Magistrate's Of-fice;4301
Sh. Ramkishore Mishra; Secretary to an Gangsara Nyaya Panchayat;4304
M.P.;of Gangsara Nyaya Panchayat;4304
Chairman; New Phaltan Sugar Works Ltd.;4305
Sh K.K. Mishra; General Secretary City Congress (I);4306
Dainik Lokswami; Hindi daily;4306
Postmaster General; Jodhpur and Supdt. of Post Offices;4307
Prof. Javed Khan;former Cabinet Minister;4312
Prof. Javed Khan;former Cabinet Minister;4313
Hamara Mahanagar; Hindi daily;4313
Sh. P.R. Ramteke; Lecturer in English Sant Gomajiward;4315
Shri P.R. Ramteke; Lecturer in English Sant Gomajiward Hinganghat;4316
Sh. S. Krishna Murthy; Police Constable;4317
Malenadu Sangathi; Kannada daily;4317
Sh. K. Narayana; Police Constable Chikmagalur;4324
Sh. K. Narayana; Police Constable Chikmagalur;4325
Sh. J.K. Tripathi; passport officer Ministry of External Affairs;4327
Pt. Bhojraj Dwivedi; Astrologer and Editor Agyat Darshan;4329
Sh. Harish Chandra; Secretary Science and Technology;4330
Sh. P.D. Kulkarni; Execu-tive Engineer M.P. Electricity Board;4331
Sh. Amjad Ali; District Physical Education Teacher;4332
President; IMA Branch;4333
Sh. M.L. Verma; District Agriculture Officer;4334
Deputy Secretary;to the Govt. of Assam;4335
Sh. N.C. Sood; Comman-dant;4337
Sh. Shailandra Kumar; Sr. Personnel Officer North Eastern Railway;4338
Sh. Nahar Singh Yadav; Advocate and National General Secretary Samajvadi Yuva Jan Sabha;4342
Ashutosh; Hindi weekly;4345
The Editor; Today;4346
Editor; The Tribune;4348
Ms. Savita Agarwal; Advocates;4349
Ms. Ritu Jain; Advocates;4349
The Editor; Employment News;4349
Shri P.K. Sengupta; Secretary  Justice Mukherjee Commission for Inquiry;4350
M/s Bibaha Bandhani; Marriage Bureau;4351
The Editor; Ananda Bazar Patrika;4351
The Editor; The Hindustan Times;4352
Shri Jayanta Deka;and Others Advocates;4353
Shri K.N.K. Karthiayani; Department of Posts;4355
Chief Post Master General; Department of Posts;4355
Shri Mathews Philip; Convenor Advocacy Unit;4357
editor; Dinamalar;4358
editor; Dinamalar;4359
Shri Rahman Azer; Editor Nayab Publications;4361
Mrs. Manju Wadwalkar; Public Relations Officer Post Graduate Institute of Medical Education and Research;4364
Shri Hemanta Kumar Dash; Secretary Jatiya Sabha Prathisthan;4364
Shri Hemanta Kumar Dash; Secretary Jatiya Sabha Prathisthan;4365
Editor; Dainik Hindustan;4366
Dr. Narendra Kumar Singh Gaur; MLA and Ex Minister U.P. Government;4367
Shri Sudhir Tyadi; Ex-District President Congress Committee;4368
Editor; Dainik Shah Times;4368
Shri B.N. Upadhyaya; General Manager (TT&A) BSNL;4369
Editor; Sajag Pratinidhi;4369
Editor; Shah Times;4370
Shri Makhan Singh;and All Devotees of Param Deva Ashram;4371
Editor; Sailaab;4371
Dr. N.P. Singh; N.P. Singh Hospital;4374
Editor; The Indian Express;4374
Editor; Rohini Samarpan Times;4376
Deputy Commissioner of Police; Detective Department;4377
Editor; Asomiya Pratidin;4379
Dr. Chanakaya Das; Professor Department of Obstetrics and Gynaecology;4382
Editor; Aji;4382
Ms. Rajni Gupta; Freelance Journalist;4383
Ms. Rajni Gupta; Freelance Journalist;4384
Shri Alok Kumar Roy; IPS;4385
Shri Alok Kumar Roy; IPS;4386
Shri Alok Kumar Roy; IPS;4387
Dr. Neeraj Nagpal; Secretary Indian Medical Association;4388
Shri Jagdish Sewalani; M/s Vishnu Agency;4389
Shri Sudesh Kumar Gupta; President Rashtriya Bhrashtachar Unmulan Samiti;4390
Smt. Saroj Gupta; President Rashtriya Bhrashtachar Unmulan Samiti;4390
Shri Mahant Malkit Dass;of Shree Gaushalaji;4392
Shri Mahant Malkit Dass;of Shree Gaushalaji;4393
Dr. (Mrs.) Kusum Sharma; Medical Women Hospital;4395
Ms. Indu Chadha; Principal Governement College;4398
Prof. Prakash Singh Bisen; Director and Madhav Institute of Science and Technology;4399
Yusuf Saify; Research Student Madhav Institute of Science and Technology;4399
The Manager; Danish Housing Co-operative Society Ltd.;4400
Dr. N.K. Rai; Joint Director Institute of Human Behaviour & Allied Sciences;4401
Dr. A.C. Nagpal; Nagpal Nursing Home;4402
Shri K. Raghava Reddy; G.M. Medinova Diagnostic Services Ltd.;4403
Shri J.A. Kumara Swamy; Marketing Manager Medinova Diagnostic Services Ltd.;4403
Dr. D.S. Dhankar; Public Relations Officer and PGIMS;4404
Pandit B.D. Sharma; PGIMS;4404
Dr. D.S. Dhankar; Public Relations Officer and PGIMS;4405
Pandit B.D. Sharma; PGIMS;4405
Shri Madhukar Jetely; Advocate Lucknow;4406
Shri Mehboob Ali; M.L.A.;4409
Dr. Prem Swaroop; Ex- CMO;4410
Dr. Prem Swaroop; Ex- CMO;4411
Shri N.K. Chaudhary; Executive Engineer Public Health Division-II;4412
Shri R.S. Pawar; PRO for Commissioner of Police;4415
Shri Pradeep Kumar Saravgi; Dilip Medical Store;4417
Dr. N.S. Tewari; Ex- Director (Retd.) Central Research Institute;4419
Mrs. Manika Pradhan; Director (Retd.) Central Research Institute;4420
Shri B.R. Tripathi; Commissioner Office of the Commissioner of Customs;4421
Shri B.R. Tripathi; Commissioner Office of the Commissioner of Customs;4422
Shri Madhu Singh; Ex Minister of Land Reforms & Revenue Government of Jharkhand;4423
Dr. A.K. Singh; M.D. M/s K.K. Hospital;4424
Shri R. Raghu; Chairman Karnataka Exhibition Authority;4426
Shri R. Raghu; Chairman Karnataka Exhibition Authority;4427
The Secretary; Hyderabad Race Club;4428
Shri N.R. Jagadesh; Chairman Sarvodaya Trust;4429
Shri Prakash Tapa Shetty; Chairman Basaveshwara Co-operative Bank;4430
The Managing Director; A.P. State Warehousing Corporation;4432
Shri Ramoji Rao; Chief of Eenadu Group of Companies;4433
The General Manager; Cannanore Spinning and Weaving Mills;4437
Shri K.M. Kurian; Commercial Manager M/s Air India Ltd.;4439
Shri Manoj Ranjan Singh; M/s Riga Petroleum;4441
Shri Pradeep Jain; Devriya Sadar U.P.;4443
Shri L.P. Sinha; Managing Director Bihar State Hydroelectric power Corporation;4444
Shri Ravinder Dwivedi; National President Bhrastachar Nirmulan Samiti;4450
Shri Ravinder Dwivedi; National President Bhrastachar Nirmulan Samiti;4451
Shri Ravinder Dwivedi; National President Bhrastachar Nirmulan Samiti;4452
Naseem Bhatia; Vice-Chancellor Jai Narain Vyas University;4453
Shri Kheem Singh Bisht; General Secretary Ex Servicemen League Haldwani;4454
Shri Kheem Singh Bisht; General Secretary Ex Servicemen League Haldwani;4455
Shri Devendra Shastri; Chairman Degree College;4456
Shri Rajendra Sharma; Manager (Marketing) M.P. State Industiral Co-op. Federation;4457
Smt. Savita Dewan Sharma; Former Member Legislative Assembly;4458
Shri J. Alexander; Hon'ble Minister for Tourism Government of Karnataka;4459
Shri M.S. Zahed; Chairman and Managing Director M/s HMT Limited;4460
Shri M.S. Zahed; Chairman and Managing Director M/s HMT Limited;4461
Shri I. Venkateshwarulu IAS; Managing Director A.P. State Warehousing Corporation;4463
Shri I. Venkateshwarulu IAS; Managing Director A.P. State Warehousing Corporation;4464
Shri S.A. Rahim; Chairman Participatory Employment Net;4465
Prof. Dr. S. Jaishankar; MD.  D.M. (CARD) Nizams Institute of Medical Sciences;4471
S/Shri Rajpal Singh; Property Dealer;4472
Harish Rastogi; Gold Jewellery Dealer;4472
Shri B.P. Singhal; Member of Parliament;4473
Ms. CTM Suguna; IAS;4474
Shri S.K. Chakraborty; IPS;4479
Shri Kolagani Apparao; Secretary Human Rights Council;4481
Shri Roshan Alag; General Secretary Anti-Intoxication Journalists Association;4482
Editor; The Hindustan Times;4482
Shri Nitish Kumar Dubey;through Ministry of Information and Broadcasting;4483
Editor; Delhi Times;4483
Mr. S. Paul Arora; Humanist International;4484
Editor; Punjab Kesari;4484
Padamshri Shri Prakash Singh; Former Director General BSF;4485
Editor; The Times of India;4485
Padamshri Shri Prakash Singh; Former Director General BSF;4486
Shri Ehtisham Mirza; General Secretary Uttar Pradesh Rashtriya Ekta Parishad;4490
Editor; India Today;4490
Shri Hazi Abdul Aziz; Chairman of Madrasa-Jamia-Arabia- Kasim ul ullum;4491
Editor; Dainik Jagran;4491
Shri Hazi Abdul Aziz; Chairman of Madrasa-Jamia-Arabia- Kasim ul ullum;4492
Editor; Dainik Jagran;4492
Editor; Dainik Jagran;4493
Ms. Pramodini Pradhan; Secretary People's Union for Civil Liberties;4495
Shri Vipul Dhashmana; Freelance Journalist;4497
Editor; Dehradun Classified;4497
Shri I.P. Arora; Manager Bank of India;4506
President; Haryana Civil Pensioners Welfare Association;4508
Dr. Harkanwaljit Singh; Saini Hospital;4509
Editor; Ultimate News;4509
Shri K.L. Sehgal; Honey Emporium;4510
Managing Director; Panipat Corporation Sugar Mill Ltd.;4511
Editor; Rashtriya Sahara;4511
Shri Sanjeev Kathuria; Director S.S.I.;4512
Editor; Today's Voice;4513
Editor; Dainik Jagran;4514
Matiob Ahmed; Member Zila Panchayat;4515
Editor; Dainik Jagran;4515
Editor; Dainik Jagran;4516
Editor; Dainik Jagran;4518
Manager; Aamla Ashram;4519
Editor; Dainik Jagran;4519
Editor; Shah Times;4521
Shri V.K. Singh; Rashtriya Councilor;4523
Editor; Samachar Sahyog;4524
Editor; Royal Bulletin;4525
Shri Masoom Nahtori; President Jigar Moradabadi Foundation;4526
Editor; Desh Dulara;4527
Dr. J.K. Bose; Additional Director Central Government Health Scheme;4532
Dr. J.K. Bose; Additional Director Central Government Health Scheme;4533
Shri S.K. Shukla; District Commandant;4540
Editor; Swatantra Bharat;4541
Shri Balwant Singh Khera; Chairman Malta Boat Tragedy Probe Mission Punjab;4543
Editor; Dainik Jagran;4543
Shri Mupinder Singh; Sr. Public Relations Officer Rail Coach Factory;4544
Shri Mupinder Singh; Sr. Public Relations Officer Rail Coach Factory;4545
Shri Mupinder Singh; Sr. Public Relations Officer Rail Coach Factory;4546
Shri Mupinder Singh; Sr. Public Relations Officer Rail Coach Factory;4547
Editor; Dainik Jagran;4547
Shri Ashok Verma; Chief Editor Daily Newsline Express;4548
Shri Ashok Vern.a; Chief Editor Daily Newsline Express;4549
Editor; The Indian Express;4550
Editor; The Indian Express;4551
Shri Bhajan Singh; Α.Ε.Ο. of Education Department;4552
Editor; Sadin;4553
Shri B. Kezo; IPS;4554
Editor; The Sentinel;4554
Shri C. Y. Sang; Proprietor Sterling Restaurant-cum-Hotel;4556
Shri C.Y. Sang; Proprietor Sterling Restaurant-cum-Hotel;4557
Shri C.Y. Sang; Proprietor Sterling Restaurant-cum-Hotel;4558
Shri H.P. Narayan; Minister of Education;4559
Shri Haidar Hussain; Editor Asomiya Pratidin;4560
Shri Sunil Ranjan Choudhuri; General Secretary Tripura State Council for Child Welfare;4561
Editor; Meghalaya Guardian;4563
Shri S.P. Vashishth; IFS;4564
Shri M. Rajamani; Managing Director Orissa Mining Corporation;4565
Shri M. Rajamani; Managing Director Orissa Mining Corporation;4566
Shri M Rajamani; Managing Director Orissa Mining Corporation;4567
Shri Aniruddha Nayak; Anchalik Beedi Shramik Sangh;4568
General Secretary; Anchalik Beedi Shramik Sangh;4568
Dr. Monu Pattanayak; Shanti Memorial Hospital;4570
Shri Achyut Das; Director AGRAGAMEE;4572
Shri N.K. Kherada; Director of Mines Safety (SD);4573
Shri Narendra Bhagat; Secretary. Cabinet Secretariat;4574
Shri Narendra Bhagat; Secretary Cabinet Secretariat & Co-ordination Department;4575
Shri Suresh Kumar Singh; Manager (MO). Indian Oil Corporation Ltd.;4576
Editor; Ranchi Express;4577
Shri Ajay Chandra Sinha; Managing Director M/s Stem International Limited;4578
Shri Ajay Chandra Sinha; Managing Director M/s Stem International Limited;4579
Shri Ajay Chandra Sinha; Managing Director M/s Stem International Limited;4580
Shri Ajay Chandra Sınha; Managing Director M/s Stem International Limited;4581
Shri D. Bhaskar Reddy; Authorised Signatory for AGRI GOLD FARMS Ltd.;4584
Shri Ravinder Kumar Pandey; M.P.. Lok Sabha;4585
Shri Ravinder Kumar Pandey; M.P.. Lok Sabha;4586
Shri Parmeshwar Kumar Agarwala; M.P. Rajya Sabha;4587
Editor; University Today;4588
Shri P.K. Sharma; Deputy Registrar Jammu University;4591
Shri Yogesh Mahajan; District President Flying Squad Anti Corruption;4592
Maj. D.P. Singh; Principal Government Post Graduate College;4593
Shri Pawan Kumar; Director/Proprietor Delhi RAT. Com;4595
Shri V.P. Singh; Former Prime Minister;4598
Editor; United Christian Paper;4606
Shri Moulana Asad Madani; Ex-M.P. Rajya Sabha;4607
Editor; Vishwa Sansad Kendra Patrika;4607
Joint Secretary (Home); Chandigarh Administration;4608
Editor; The Hindustan Times;4608
Editor; India Today;4612
Editor; Dainik Bhaskar;4617
Swami Arup Bramhachari; Patron Yuva Manch;4618
Editor; Hindustan;4619
Dr. D.K. Bhandari; Bhandari Hospital;4620
Editor; Rana Express;4620
Dr. D.K. Bhandari; Bhandari Hospital;4621
Editor; Lok Sewa;4621
Shri Sudhakar S. Shanbhag; Secretary Maharashtra Cricket Association;4622
Prof. Ashrafi Lal Sharma; Devi Ahilya Vishwavidyalaya;4623
Editor; Dainik Bhaskar;4623
Shri Shishir Jha; Commissioner of Income Tax;4624
Editor; New Indian Express;4624
Editor; The Tribune;4625
Editor; The Indian Express;4626
Editor; Dainik Jagran;4627
Shri Ramkaran M. Pasi; Senior Divisional Mechanical Engineer;4628
Editor; Dainik Jagran;4628
Shri V. Nagi Reddy; Secretary to the Government of Andhra Pradesh;4629
Editor; Andhra Bhoomi;4629
Shri Om Prakash Kharakia; President Shree Agrasen Co-operative Urban T&C Society Ltd.;4630
Shri Surinder Pal;and other Advocates;4631
Shri Surinder Pal;and other Advocates;4632
Editor; Lok Sewa;4632
Editor; Star of Mysore;4639
Shri Yogendra Kumar; an ex-MLA and the Candidate for the Legislative Assembly;4641
Shri Yogendra Kumar; an ex-MLA and the Candidate for the Legislative Assembly;4642
Editor; Dainik Jagran;4642
Editor; Frontline;4643
Shri R. Bhardwaj; Chief Commissioner of Income Tax;4644
Editor; The Telegraph;4644
Shri R. Bhardwaj; Chief Commissioner of Income Таx;4645
Editor; The Indian Express;4645
Shri R. Bhardwaj; Chief Commissioner of Income Tах;4646
Editor; Yahoo India News Beta;4646
Editor; Police News;4647
Joint Director of Information; Commissionerate of Information;4649
Editor; Gujarat Samachar;4649
Joint Director of Information; Commissionerate Information;4650
Editor; the Gujarat Samachar;4650
Joint Director of Information; Commissionerate of Information;4651
Editor; Gujarat Ahmedabad Samachar;4651
Dr. Ajay Bhagoliwal; GSVM Medical College;4652
Editor; The Times of India;4652
Shri Harjit Inder Singh Grewal; IAS;4653
Editor; The Times of India;4653
Dr. P.B. Amolik; Hon. Secretary The Bombay Diocesan Trust Association Private Limited;4654
Editor; The Times of India;4654
Shri V.B. Kittali; Additional Superintendent of Police;4655
Editor; Lankesh Patrike;4655
Editor; Lankesh Patrike;4656
Shri M.V. Suryavanshi; Circle Inspector of Police;4658
Dr. Richard S. Gnanakan; Executive Director ACTS Ministeries;4659
Editor; Deepika daily;4660
Editor; Red Arrow;4661
Editor; Inquilab-e-Deccan;4663
Shri M. Subramanya Vaidya; District Health Education Officer (Retd.);4664
Shri H.S. Shivashankar; of Karnataka Council;4665
S/Shri Ashok Rath;Managing Das Partners AKJK Enterprise;4667
Kumar Jayanta Kumar;Managing Das Partners AKJK Enterprise;4667
Editor; Amar Ujala;4668
Editor; Rashtriya Sahara;4669
Dr. Yaduvir Singh; Associate Professor Thapar University;4670
Editor; The Times of India;4670
Shri Jaleel Khan; Publisher/Editor Voice of Minorities;4671
Shri Goutam Buddha Das; Sub-Editor-cum-Staff Reporter The Samaj;4672
Editor; Utkal Mail;4672
Shri Arvind Mishra; Senior General Manager (C/A) Indian Metals & Ferro Alloys Ltd.;4673
Dr. Yogesh Kumar Pandey; Lecturer Gurukul Kangri Vishwavidyalaya;4674
Editor; The Hindustan Times;4674
Shri Sandeep Sobti; Managing Director M/s Laggar Industries Ltd.;4675
The Editor; Outlook;4675
Shri A.K. Prasad; Admn. Ordnance Factory;4676
Joint General Manager; Admn. Ordnance Factory;4676
Editor; Nagar Ki Samasya;4676
Editor; Rashtriya Sahara;4678
Shri Kamal Prakash; Divisional Engineer BSNL;4679
Dainik the Editor; Bhaskar;4679
Shri Kamal Prakash; Divisional Engineer BSNL;4680
Editor; Patrika;4680
Shri Kamal Divisional Prakash; Engineer BSNL;4681
Editor; Rajasthan Jaipur Rajasthan Patrika;4682
Smt. Anu Gupta; M/s Computer Job Work;4683
Editor; Dainik Bhaskar;4683
Shri Ramesh H. Shinde; Maharashtra State Spokesperson Hindu Janjagruti Samiti;4684
Editor; Indian Express;4684
Editor; Mumbai Mirror;4685
Editor; Dainik Everywhere;4686
Joint Director & Superintendent; Medical College Hospital;4689
Dr. Mufeez Rehman; Rehman Clinic;4690
Shri Jagdish Chandra; Divisional Forest Officer;4691
Editor; Dainik Chambal Vani;4691
Shri Satyanarayan Dudani; Ex-State Minister Government of Bihar;4692
Shri S. Gopakumaran Nair; Chairman Bar Council of India;4693
Editor; The Hindustan Times;4693
Dr. Ashwini Dalmiya; Hony. Secretary Delhi Medical Association;4694
Editor; The Hindustan Times;4694
Shri P.C. Shrivastava; Advocate Supreme New Court of India;4695
Shri P.C. Shrivastava; Advocate Supreme Court;4696
Shri P.C. Shrivastava; Advocate Supreme Court;4697
Editor; Times of India;4697
Shri P.C. Shrivastava; Supreme Court;4698
Editor; Hindustan The Times;4698
Shri P.C. Shrivastava; Advocate Supreme Court of India;4699
Editor; The Indian Express;4699
Editor; Bahujan Express;4700
Editor; Dainik Jagran;4701
Ms. Manju Wadwalkar; Public Relations Officer PGIMER;4702
Editor; Rajasthan Patrika;4703
Shri B.R. Wakchoure; Executive Officer Shree Saibaba Sansthan;4704
Editor; Om Sainath Times;4704
Shri Navdeep Singh Virk; IPS;4705
Editor; Dainik Punjab;4705
Shri Surinder Puri; President Public Grievance and Welfare Society;4706
Editor; Rashtra Hindustan Times;4706
Editor; Dainik Jagran;4707
Editor; Dainik Jagran;4708
Editor; Dainik Jagran;4709
Editor; Jagrukta Ke Prateek;4710
Smt. Rupen Devi; Dealer Fair Price Shop;4711
Editor; Vidhan Bijnor;4711
Shri Samir  Ahmed Minto; Nazibabad;4712
Ms. N. Gayathri N.; Sub-Registrar;4715
Shri S. Bhalerao; IAS;4716
Editor; Deccan Chronicle;4716
Editor; Vijay News;4717
Shri Sunil Kumar Dwivedi; Allahabad University;4718
Editor; Dainik Jagran;4718
Regional Assistant Manager; U.P. State Transport Corporation;4719
Editor; News Channel No. 1;4719
Shri Harsh Bhal; Additional Director General (M&C) Spokesman Central Bureau of Investigation;4722
Editor; The Times of India;4722
Editor; Lahar Chakra;4723
Shri G.B. Umesh; Sub Inspector of Police;4726
Shri P.H. Abdul Gaffar Maulvi; former Chairman Kerala State Wakf Boad;4727
Editor; Thekkan Vartha Daily;4727
Shri P. Gopinath Panicker; Managing Partner Hospital;4728
Editor; Mangalam Daily;4728
Dr. Dropti Jatariya; GSVMMC Matèrnity Hospital;4729
